Time(minutes) NodeBegin NodeEnd NrOfCars
2 34816514_34816516 34816514 34816516 39
2 31930544_31930533 31930544 31930533 1
2 36307573_36307574 36307573 36307574 29
2 31153918_252343340 31153918 252343340 1
2 32528050_32528037 32528050 32528037 0
2 32675842_32675840 32675842 32675840 43
2 28396135_32529959 28396135 32529959 9
2 32333980_32215286 32333980 32215286 100
2 34696733_34696730 34696733 34696730 22
2 132460751_27282383 132460751 27282383 142
2 251774709_60054506 251774709 60054506 101
2 32601849_32601847 32601849 32601847 13
2 252338817_216205781 252338817 216205781 2
2 34461446_34461444 34461446 34461444 137
2 254531306_254531307 254531306 254531307 31
2 253167893_253167894 253167893 253167894 24
2 252341855_34555652 252341855 34555652 43
2 34554753_34554755 34554753 34554755 17
2 131642290_131642292 131642290 131642292 0
2 251907737_26485601 251907737 26485601 46
2 32676754_32676755 32676754 32676755 8
2 55461850_26385831 55461850 26385831 5
2 27167174_34815626 27167174 34815626 23
2 35159250_35159252 35159250 35159252 0
2 36662877_27166975 36662877 27166975 85
2 32690965_32690955 32690965 32690955 179
2 35988349_27166983 35988349 27166983 53
2 34678020_34678019 34678020 34678019 15
2 252338966_34813430 252338966 34813430 58
2 251852560_34522515 251852560 34522515 76
2 31156666_252406520 31156666 252406520 18
2 34461526_254611758 34461526 254611758 167
2 261212841_261212839 261212841 261212839 0
2 34555059_252341930 34555059 252341930 13
2 216205665_252338939 216205665 252338939 397
2 251881964_27166951 251881964 27166951 6
2 32572883_32572882 32572883 32572882 11
2 132225956_59842186 132225956 59842186 68
2 32675474_32675472 32675474 32675472 8
2 258495253_258499924 258495253 258499924 4
2 32320937_33199595 32320937 33199595 2
2 35980955_35966858 35980955 35966858 7
2 259412303_259412293 259412303 259412293 13
2 32333962_32333963 32333962 32333963 15
2 31156924_31156925 31156924 31156925 59
2 261070705_261070706 261070705 261070706 11
2 34523712_34523711 34523712 34523711 109
2 34533187_209094332 34533187 209094332 82
2 32627805_38428535 32627805 38428535 12
2 31718366_31718331 31718366 31718331 47
2 252338828_216205914 252338828 216205914 2
2 252406516_84843008 252406516 84843008 31
2 32629251_32629265 32629251 32629265 0
2 36266781_36266773 36266781 36266773 4
2 31803703_33810540 31803703 33810540 36
2 31156660_34678010 31156660 34678010 42
2 34678002_97964818 34678002 97964818 18
2 32335043_26515509 32335043 26515509 78
2 99350016_251881722 99350016 251881722 86
2 26118690_254513587 26118690 254513587 36
2 32594635_32553383 32594635 32553383 21
2 31807244_252025700 31807244 252025700 0
2 31158725_212881026 31158725 212881026 18
2 27166924_27166922 27166924 27166922 7
2 32049282_32049280 32049282 32049280 159
2 209167552_209167555 209167552 209167555 10
2 201867156_32601859 201867156 32601859 50
2 254526173_254526132 254526173 254526132 49
2 59842203_59842200 59842203 59842200 112
2 59842210_252417594 59842210 252417594 111
2 34678024_34678023 34678024 34678023 31
2 247810696_252907846 247810696 252907846 1
2 253181910_27282448 253181910 27282448 1
2 207561458_207561462 207561458 207561462 64
2 35969470_35969472 35969470 35969472 6
2 34539001_252340039 34539001 252340039 143
2 29167829_27166897 29167829 27166897 22
2 32021985_32021986 32021985 32021986 9
2 32892124_32628661 32892124 32628661 36
2 27167104_27167105 27167104 27167105 8
2 254531334_254531335 254531334 254531335 0
2 32528049_32528038 32528049 32528038 0
2 254526110_254526091 254526110 254526091 0
2 32528082_32528068 32528082 32528068 17
2 206358265_206358237 206358265 206358237 48
2 31156950_31156949 31156950 31156949 18
2 31158851_34819772 31158851 34819772 0
2 257441139_32676762 257441139 32676762 11
2 32320949_32627809 32320949 32627809 0
2 32320963_32320965 32320963 32320965 47
2 32912934_32598967 32912934 32598967 57
2 32334001_32333999 32334001 32333999 75
2 35975940_252343345 35975940 252343345 65
2 34522494_34522484 34522494 34522484 83
2 32333989_41060238 32333989 41060238 36
2 52808302_52808298 52808302 52808298 3
2 Wawelska 30901479 32329842 3
2 Wawelska 32329842 32329843 3
2 Wawelska 32329843 54094101 2
2 Wawelska 54094101 32329844 2
2 Wawelska 32329844 32329845 2
2 Wawelska 32329845 32329846 2
2 Wawelska 32329846 32329847 2
2 Wawelska 32329847 32329848 2
2 Wawelska 32329848 32329849 2
2 Wawelska 32329849 32329852 9
2 Wawelska 32329852 32329851 15
3 31156945_31156947 31156945 31156947 21
3 27167600_27167599 27167600 27167599 41
3 36663554_36663553 36663554 36663553 1
3 34555050_252408161 34555050 252408161 33
3 34816514_34816516 34816514 34816516 27
3 31930544_31930533 31930544 31930533 14
3 36307573_36307574 36307573 36307574 13
3 31153918_252343340 31153918 252343340 5
3 32528050_32528037 32528050 32528037 0
3 32675842_32675840 32675842 32675840 12
3 28396135_32529959 28396135 32529959 17
3 32333980_32215286 32333980 32215286 151
3 34696733_34696730 34696733 34696730 7
3 132460751_27282383 132460751 27282383 36
3 251774709_60054506 251774709 60054506 10
3 32601849_32601847 32601849 32601847 11
3 252338817_216205781 252338817 216205781 3
3 34461446_34461444 34461446 34461444 170
3 254531306_254531307 254531306 254531307 36
3 253167893_253167894 253167893 253167894 25
3 252341855_34555652 252341855 34555652 53
3 34554753_34554755 34554753 34554755 7
3 131642290_131642292 131642290 131642292 1
3 251907737_26485601 251907737 26485601 26
3 32676754_32676755 32676754 32676755 21
3 55461850_26385831 55461850 26385831 5
3 27167174_34815626 27167174 34815626 13
3 35159250_35159252 35159250 35159252 0
3 36662877_27166975 36662877 27166975 17
3 32690965_32690955 32690965 32690955 173
3 35988349_27166983 35988349 27166983 82
3 34678020_34678019 34678020 34678019 16
3 252338966_34813430 252338966 34813430 63
3 251852560_34522515 251852560 34522515 21
3 31156666_252406520 31156666 252406520 25
3 34461526_254611758 34461526 254611758 115
3 261212841_261212839 261212841 261212839 0
3 34555059_252341930 34555059 252341930 51
3 216205665_252338939 216205665 252338939 149
3 251881964_27166951 251881964 27166951 5
3 32572883_32572882 32572883 32572882 3
3 132225956_59842186 132225956 59842186 94
3 32675474_32675472 32675474 32675472 3
3 258495253_258499924 258495253 258499924 5
3 32320937_33199595 32320937 33199595 21
3 35980955_35966858 35980955 35966858 1
3 259412303_259412293 259412303 259412293 12
3 32333962_32333963 32333962 32333963 39
3 31156924_31156925 31156924 31156925 43
3 261070705_261070706 261070705 261070706 4
3 34523712_34523711 34523712 34523711 68
3 34533187_209094332 34533187 209094332 42
3 32627805_38428535 32627805 38428535 10
3 31718366_31718331 31718366 31718331 12
3 252338828_216205914 252338828 216205914 1
3 252406516_84843008 252406516 84843008 5
3 32629251_32629265 32629251 32629265 20
3 36266781_36266773 36266781 36266773 12
3 31803703_33810540 31803703 33810540 36
3 31156660_34678010 31156660 34678010 49
3 34678002_97964818 34678002 97964818 60
3 32335043_26515509 32335043 26515509 32
3 99350016_251881722 99350016 251881722 76
3 26118690_254513587 26118690 254513587 1
3 32594635_32553383 32594635 32553383 19
3 31807244_252025700 31807244 252025700 0
3 31158725_212881026 31158725 212881026 24
3 27166924_27166922 27166924 27166922 4
3 32049282_32049280 32049282 32049280 197
3 209167552_209167555 209167552 209167555 6
3 201867156_32601859 201867156 32601859 50
3 254526173_254526132 254526173 254526132 2
3 59842203_59842200 59842203 59842200 114
3 59842210_252417594 59842210 252417594 116
3 34678024_34678023 34678024 34678023 27
3 247810696_252907846 247810696 252907846 6
3 253181910_27282448 253181910 27282448 3
3 207561458_207561462 207561458 207561462 16
3 35969470_35969472 35969470 35969472 0
3 34539001_252340039 34539001 252340039 224
3 29167829_27166897 29167829 27166897 59
3 32021985_32021986 32021985 32021986 2
3 32892124_32628661 32892124 32628661 15
3 27167104_27167105 27167104 27167105 21
3 254531334_254531335 254531334 254531335 0
3 32528049_32528038 32528049 32528038 0
3 254526110_254526091 254526110 254526091 0
3 32528082_32528068 32528082 32528068 61
3 206358265_206358237 206358265 206358237 19
3 31156950_31156949 31156950 31156949 14
3 31158851_34819772 31158851 34819772 16
3 257441139_32676762 257441139 32676762 30
3 32320949_32627809 32320949 32627809 0
3 32320963_32320965 32320963 32320965 17
3 32912934_32598967 32912934 32598967 11
3 32334001_32333999 32334001 32333999 28
3 35975940_252343345 35975940 252343345 41
3 34522494_34522484 34522494 34522484 35
3 32333989_41060238 32333989 41060238 63
3 52808302_52808298 52808302 52808298 2
3 Wawelska 30901479 32329842 43
3 Wawelska 32329842 32329843 43
3 Wawelska 32329843 54094101 44
3 Wawelska 54094101 32329844 43
3 Wawelska 32329844 32329845 42
3 Wawelska 32329845 32329846 42
3 Wawelska 32329846 32329847 30
3 Wawelska 32329847 32329848 18
3 Wawelska 32329848 32329849 14
3 Wawelska 32329849 32329852 6
3 Wawelska 32329852 32329851 1
4 31156945_31156947 31156945 31156947 38
4 27167600_27167599 27167600 27167599 41
4 36663554_36663553 36663554 36663553 1
4 34555050_252408161 34555050 252408161 36
4 34816514_34816516 34816514 34816516 35
4 31930544_31930533 31930544 31930533 1
4 36307573_36307574 36307573 36307574 10
4 31153918_252343340 31153918 252343340 7
4 32528050_32528037 32528050 32528037 0
4 32675842_32675840 32675842 32675840 74
4 28396135_32529959 28396135 32529959 20
4 32333980_32215286 32333980 32215286 90
4 34696733_34696730 34696733 34696730 31
4 132460751_27282383 132460751 27282383 157
4 251774709_60054506 251774709 60054506 13
4 32601849_32601847 32601849 32601847 10
4 252338817_216205781 252338817 216205781 1
4 34461446_34461444 34461446 34461444 76
4 254531306_254531307 254531306 254531307 34
4 253167893_253167894 253167893 253167894 28
4 252341855_34555652 252341855 34555652 35
4 34554753_34554755 34554753 34554755 11
4 131642290_131642292 131642290 131642292 1
4 251907737_26485601 251907737 26485601 28
4 32676754_32676755 32676754 32676755 11
4 55461850_26385831 55461850 26385831 16
4 27167174_34815626 27167174 34815626 17
4 35159250_35159252 35159250 35159252 0
4 36662877_27166975 36662877 27166975 109
4 32690965_32690955 32690965 32690955 38
4 35988349_27166983 35988349 27166983 33
4 34678020_34678019 34678020 34678019 32
4 252338966_34813430 252338966 34813430 76
4 251852560_34522515 251852560 34522515 52
4 31156666_252406520 31156666 252406520 31
4 34461526_254611758 34461526 254611758 95
4 261212841_261212839 261212841 261212839 0
4 34555059_252341930 34555059 252341930 27
4 216205665_252338939 216205665 252338939 131
4 251881964_27166951 251881964 27166951 0
4 32572883_32572882 32572883 32572882 14
4 132225956_59842186 132225956 59842186 70
4 32675474_32675472 32675474 32675472 4
4 258495253_258499924 258495253 258499924 12
4 32320937_33199595 32320937 33199595 1
4 35980955_35966858 35980955 35966858 3
4 259412303_259412293 259412303 259412293 42
4 32333962_32333963 32333962 32333963 33
4 31156924_31156925 31156924 31156925 76
4 261070705_261070706 261070705 261070706 0
4 34523712_34523711 34523712 34523711 55
4 34533187_209094332 34533187 209094332 67
4 32627805_38428535 32627805 38428535 10
4 31718366_31718331 31718366 31718331 47
4 252338828_216205914 252338828 216205914 0
4 252406516_84843008 252406516 84843008 23
4 32629251_32629265 32629251 32629265 0
4 36266781_36266773 36266781 36266773 10
4 31803703_33810540 31803703 33810540 21
4 31156660_34678010 31156660 34678010 42
4 34678002_97964818 34678002 97964818 20
4 32335043_26515509 32335043 26515509 76
4 99350016_251881722 99350016 251881722 9
4 26118690_254513587 26118690 254513587 30
4 32594635_32553383 32594635 32553383 21
4 31807244_252025700 31807244 252025700 2
4 31158725_212881026 31158725 212881026 24
4 27166924_27166922 27166924 27166922 14
4 32049282_32049280 32049282 32049280 103
4 209167552_209167555 209167552 209167555 7
4 201867156_32601859 201867156 32601859 84
4 254526173_254526132 254526173 254526132 6
4 59842203_59842200 59842203 59842200 73
4 59842210_252417594 59842210 252417594 61
4 34678024_34678023 34678024 34678023 33
4 247810696_252907846 247810696 252907846 3
4 253181910_27282448 253181910 27282448 10
4 207561458_207561462 207561458 207561462 21
4 35969470_35969472 35969470 35969472 5
4 34539001_252340039 34539001 252340039 122
4 29167829_27166897 29167829 27166897 11
4 32021985_32021986 32021985 32021986 0
4 32892124_32628661 32892124 32628661 50
4 27167104_27167105 27167104 27167105 16
4 254531334_254531335 254531334 254531335 0
4 32528049_32528038 32528049 32528038 0
4 254526110_254526091 254526110 254526091 1
4 32528082_32528068 32528082 32528068 24
4 206358265_206358237 206358265 206358237 14
4 31156950_31156949 31156950 31156949 7
4 31158851_34819772 31158851 34819772 0
4 257441139_32676762 257441139 32676762 20
4 32320949_32627809 32320949 32627809 0
4 32320963_32320965 32320963 32320965 22
4 32912934_32598967 32912934 32598967 50
4 32334001_32333999 32334001 32333999 64
4 35975940_252343345 35975940 252343345 56
4 34522494_34522484 34522494 34522484 86
4 32333989_41060238 32333989 41060238 41
4 52808302_52808298 52808302 52808298 1
4 Wawelska 30901479 32329842 2
4 Wawelska 32329842 32329843 2
4 Wawelska 32329843 54094101 1
4 Wawelska 54094101 32329844 1
4 Wawelska 32329844 32329845 1
4 Wawelska 32329845 32329846 1
4 Wawelska 32329846 32329847 13
4 Wawelska 32329847 32329848 25
4 Wawelska 32329848 32329849 29
4 Wawelska 32329849 32329852 37
4 Wawelska 32329852 32329851 42
5 31156945_31156947 31156945 31156947 19
5 27167600_27167599 27167600 27167599 77
5 36663554_36663553 36663554 36663553 4
5 34555050_252408161 34555050 252408161 47
5 34816514_34816516 34816514 34816516 24
5 31930544_31930533 31930544 31930533 9
5 36307573_36307574 36307573 36307574 2
5 31153918_252343340 31153918 252343340 7
5 32528050_32528037 32528050 32528037 0
5 32675842_32675840 32675842 32675840 11
5 28396135_32529959 28396135 32529959 7
5 32333980_32215286 32333980 32215286 58
5 34696733_34696730 34696733 34696730 5
5 132460751_27282383 132460751 27282383 33
5 251774709_60054506 251774709 60054506 10
5 32601849_32601847 32601849 32601847 9
5 252338817_216205781 252338817 216205781 1
5 34461446_34461444 34461446 34461444 110
5 254531306_254531307 254531306 254531307 41
5 253167893_253167894 253167893 253167894 26
5 252341855_34555652 252341855 34555652 54
5 34554753_34554755 34554753 34554755 10
5 131642290_131642292 131642290 131642292 0
5 251907737_26485601 251907737 26485601 36
5 32676754_32676755 32676754 32676755 22
5 55461850_26385831 55461850 26385831 6
5 27167174_34815626 27167174 34815626 4
5 35159250_35159252 35159250 35159252 0
5 36662877_27166975 36662877 27166975 11
5 32690965_32690955 32690965 32690955 33
5 35988349_27166983 35988349 27166983 139
5 34678020_34678019 34678020 34678019 15
5 252338966_34813430 252338966 34813430 35
5 251852560_34522515 251852560 34522515 12
5 31156666_252406520 31156666 252406520 15
5 34461526_254611758 34461526 254611758 93
5 261212841_261212839 261212841 261212839 0
5 34555059_252341930 34555059 252341930 68
5 216205665_252338939 216205665 252338939 116
5 251881964_27166951 251881964 27166951 1
5 32572883_32572882 32572883 32572882 4
5 132225956_59842186 132225956 59842186 29
5 32675474_32675472 32675474 32675472 3
5 258495253_258499924 258495253 258499924 7
5 32320937_33199595 32320937 33199595 18
5 35980955_35966858 35980955 35966858 1
5 259412303_259412293 259412303 259412293 22
5 32333962_32333963 32333962 32333963 60
5 31156924_31156925 31156924 31156925 48
5 261070705_261070706 261070705 261070706 2
5 34523712_34523711 34523712 34523711 47
5 34533187_209094332 34533187 209094332 84
5 32627805_38428535 32627805 38428535 9
5 31718366_31718331 31718366 31718331 13
5 252338828_216205914 252338828 216205914 1
5 252406516_84843008 252406516 84843008 10
5 32629251_32629265 32629251 32629265 7
5 36266781_36266773 36266781 36266773 14
5 31803703_33810540 31803703 33810540 38
5 31156660_34678010 31156660 34678010 40
5 34678002_97964818 34678002 97964818 73
5 32335043_26515509 32335043 26515509 18
5 99350016_251881722 99350016 251881722 61
5 26118690_254513587 26118690 254513587 16
5 32594635_32553383 32594635 32553383 21
5 31807244_252025700 31807244 252025700 0
5 31158725_212881026 31158725 212881026 31
5 27166924_27166922 27166924 27166922 2
5 32049282_32049280 32049282 32049280 42
5 209167552_209167555 209167552 209167555 7
5 201867156_32601859 201867156 32601859 39
5 254526173_254526132 254526173 254526132 2
5 59842203_59842200 59842203 59842200 13
5 59842210_252417594 59842210 252417594 18
5 34678024_34678023 34678024 34678023 21
5 247810696_252907846 247810696 252907846 0
5 253181910_27282448 253181910 27282448 4
5 207561458_207561462 207561458 207561462 23
5 35969470_35969472 35969470 35969472 2
5 34539001_252340039 34539001 252340039 84
5 29167829_27166897 29167829 27166897 75
5 32021985_32021986 32021985 32021986 2
5 32892124_32628661 32892124 32628661 28
5 27167104_27167105 27167104 27167105 15
5 254531334_254531335 254531334 254531335 0
5 32528049_32528038 32528049 32528038 0
5 254526110_254526091 254526110 254526091 1
5 32528082_32528068 32528082 32528068 65
5 206358265_206358237 206358265 206358237 11
5 31156950_31156949 31156950 31156949 20
5 31158851_34819772 31158851 34819772 26
5 257441139_32676762 257441139 32676762 15
5 32320949_32627809 32320949 32627809 0
5 32320963_32320965 32320963 32320965 20
5 32912934_32598967 32912934 32598967 19
5 32334001_32333999 32334001 32333999 38
5 35975940_252343345 35975940 252343345 46
5 34522494_34522484 34522494 34522484 67
5 32333989_41060238 32333989 41060238 54
5 52808302_52808298 52808302 52808298 1
5 Wawelska 30901479 32329842 24
5 Wawelska 32329842 32329843 23
5 Wawelska 32329843 54094101 24
5 Wawelska 54094101 32329844 22
5 Wawelska 32329844 32329845 22
5 Wawelska 32329845 32329846 22
5 Wawelska 32329846 32329847 22
5 Wawelska 32329847 32329848 18
5 Wawelska 32329848 32329849 14
5 Wawelska 32329849 32329852 6
5 Wawelska 32329852 32329851 0
6 31156945_31156947 31156945 31156947 37
6 27167600_27167599 27167600 27167599 48
6 36663554_36663553 36663554 36663553 1
6 34555050_252408161 34555050 252408161 27
6 34816514_34816516 34816514 34816516 26
6 31930544_31930533 31930544 31930533 0
6 36307573_36307574 36307573 36307574 1
6 31153918_252343340 31153918 252343340 1
6 32528050_32528037 32528050 32528037 0
6 32675842_32675840 32675842 32675840 54
6 28396135_32529959 28396135 32529959 7
6 32333980_32215286 32333980 32215286 27
6 34696733_34696730 34696733 34696730 44
6 132460751_27282383 132460751 27282383 194
6 251774709_60054506 251774709 60054506 18
6 32601849_32601847 32601849 32601847 1
6 252338817_216205781 252338817 216205781 21
6 34461446_34461444 34461446 34461444 27
6 254531306_254531307 254531306 254531307 33
6 253167893_253167894 253167893 253167894 26
6 252341855_34555652 252341855 34555652 38
6 34554753_34554755 34554753 34554755 11
6 131642290_131642292 131642290 131642292 0
6 251907737_26485601 251907737 26485601 37
6 32676754_32676755 32676754 32676755 5
6 55461850_26385831 55461850 26385831 10
6 27167174_34815626 27167174 34815626 14
6 35159250_35159252 35159250 35159252 0
6 36662877_27166975 36662877 27166975 98
6 32690965_32690955 32690965 32690955 51
6 35988349_27166983 35988349 27166983 42
6 34678020_34678019 34678020 34678019 16
6 252338966_34813430 252338966 34813430 38
6 251852560_34522515 251852560 34522515 66
6 31156666_252406520 31156666 252406520 19
6 34461526_254611758 34461526 254611758 61
6 261212841_261212839 261212841 261212839 0
6 34555059_252341930 34555059 252341930 43
6 216205665_252338939 216205665 252338939 90
6 251881964_27166951 251881964 27166951 0
6 32572883_32572882 32572883 32572882 9
6 132225956_59842186 132225956 59842186 25
6 32675474_32675472 32675474 32675472 1
6 258495253_258499924 258495253 258499924 9
6 32320937_33199595 32320937 33199595 0
6 35980955_35966858 35980955 35966858 1
6 259412303_259412293 259412303 259412293 8
6 32333962_32333963 32333962 32333963 33
6 31156924_31156925 31156924 31156925 76
6 261070705_261070706 261070705 261070706 2
6 34523712_34523711 34523712 34523711 42
6 34533187_209094332 34533187 209094332 44
6 32627805_38428535 32627805 38428535 14
6 31718366_31718331 31718366 31718331 29
6 252338828_216205914 252338828 216205914 3
6 252406516_84843008 252406516 84843008 22
6 32629251_32629265 32629251 32629265 0
6 36266781_36266773 36266781 36266773 16
6 31803703_33810540 31803703 33810540 37
6 31156660_34678010 31156660 34678010 22
6 34678002_97964818 34678002 97964818 5
6 32335043_26515509 32335043 26515509 50
6 99350016_251881722 99350016 251881722 23
6 26118690_254513587 26118690 254513587 20
6 32594635_32553383 32594635 32553383 14
6 31807244_252025700 31807244 252025700 0
6 31158725_212881026 31158725 212881026 21
6 27166924_27166922 27166924 27166922 4
6 32049282_32049280 32049282 32049280 8
6 209167552_209167555 209167552 209167555 6
6 201867156_32601859 201867156 32601859 37
6 254526173_254526132 254526173 254526132 1
6 59842203_59842200 59842203 59842200 26
6 59842210_252417594 59842210 252417594 21
6 34678024_34678023 34678024 34678023 25
6 247810696_252907846 247810696 252907846 1
6 253181910_27282448 253181910 27282448 10
6 207561458_207561462 207561458 207561462 37
6 35969470_35969472 35969470 35969472 6
6 34539001_252340039 34539001 252340039 81
6 29167829_27166897 29167829 27166897 18
6 32021985_32021986 32021985 32021986 1
6 32892124_32628661 32892124 32628661 56
6 27167104_27167105 27167104 27167105 12
6 254531334_254531335 254531334 254531335 0
6 32528049_32528038 32528049 32528038 0
6 254526110_254526091 254526110 254526091 0
6 32528082_32528068 32528082 32528068 30
6 206358265_206358237 206358265 206358237 34
6 31156950_31156949 31156950 31156949 14
6 31158851_34819772 31158851 34819772 0
6 257441139_32676762 257441139 32676762 2
6 32320949_32627809 32320949 32627809 0
6 32320963_32320965 32320963 32320965 17
6 32912934_32598967 32912934 32598967 53
6 32334001_32333999 32334001 32333999 57
6 35975940_252343345 35975940 252343345 61
6 34522494_34522484 34522494 34522484 47
6 32333989_41060238 32333989 41060238 8
6 52808302_52808298 52808302 52808298 4
6 Wawelska 30901479 32329842 2
6 Wawelska 32329842 32329843 2
6 Wawelska 32329843 54094101 0
6 Wawelska 54094101 32329844 0
6 Wawelska 32329844 32329845 0
6 Wawelska 32329845 32329846 0
6 Wawelska 32329846 32329847 0
6 Wawelska 32329847 32329848 4
6 Wawelska 32329848 32329849 8
6 Wawelska 32329849 32329852 16
6 Wawelska 32329852 32329851 22
