Time(minutes) NodeBegin NodeEnd NrOfCars
2 251774709_60054506 251774709 60054506 92
2 32601849_32601847 32601849 32601847 12
2 252338817_216205781 252338817 216205781 2
2 34461446_34461444 34461446 34461444 136
2 254531306_254531307 254531306 254531307 32
2 253167893_253167894 253167893 253167894 28
2 252341855_34555652 252341855 34555652 39
2 34554753_34554755 34554753 34554755 13
2 131642290_131642292 131642290 131642292 1
2 251907737_26485601 251907737 26485601 46
2 32676754_32676755 32676754 32676755 2
2 55461850_26385831 55461850 26385831 4
2 27167174_34815626 27167174 34815626 20
2 35159250_35159252 35159250 35159252 0
2 36662877_27166975 36662877 27166975 90
2 32690965_32690955 32690965 32690955 184
2 35988349_27166983 35988349 27166983 51
2 34678020_34678019 34678020 34678019 19
2 252338966_34813430 252338966 34813430 59
2 251852560_34522515 251852560 34522515 69
2 31156666_252406520 31156666 252406520 17
2 34461526_254611758 34461526 254611758 176
2 261212841_261212839 261212841 261212839 0
2 34555059_252341930 34555059 252341930 15
2 216205665_252338939 216205665 252338939 389
2 251881964_27166951 251881964 27166951 8
2 32572883_32572882 32572883 32572882 12
2 132225956_59842186 132225956 59842186 71
2 32675474_32675472 32675474 32675472 4
2 258495253_258499924 258495253 258499924 6
2 32320937_33199595 32320937 33199595 2
2 35980955_35966858 35980955 35966858 14
2 259412303_259412293 259412303 259412293 10
2 32333962_32333963 32333962 32333963 13
2 31156924_31156925 31156924 31156925 53
2 261070705_261070706 261070705 261070706 14
2 34523712_34523711 34523712 34523711 107
2 34533187_209094332 34533187 209094332 79
2 32627805_38428535 32627805 38428535 12
2 31718366_31718331 31718366 31718331 42
2 252338828_216205914 252338828 216205914 3
2 252406516_84843008 252406516 84843008 33
2 32629251_32629265 32629251 32629265 0
2 36266781_36266773 36266781 36266773 4
2 31803703_33810540 31803703 33810540 36
2 31156660_34678010 31156660 34678010 45
2 34678002_97964818 34678002 97964818 6
2 32335043_26515509 32335043 26515509 90
2 99350016_251881722 99350016 251881722 95
2 26118690_254513587 26118690 254513587 41
2 32594635_32553383 32594635 32553383 24
2 31807244_252025700 31807244 252025700 0
2 31158725_212881026 31158725 212881026 20
2 27166924_27166922 27166924 27166922 6
2 32049282_32049280 32049282 32049280 153
2 209167552_209167555 209167552 209167555 10
2 201867156_32601859 201867156 32601859 64
2 254526173_254526132 254526173 254526132 45
2 59842203_59842200 59842203 59842200 112
2 59842210_252417594 59842210 252417594 112
2 34678024_34678023 34678024 34678023 31
2 247810696_252907846 247810696 252907846 2
2 253181910_27282448 253181910 27282448 1
2 207561458_207561462 207561458 207561462 61
2 35969470_35969472 35969470 35969472 7
2 34539001_252340039 34539001 252340039 170
2 29167829_27166897 29167829 27166897 23
2 32021985_32021986 32021985 32021986 14
2 32892124_32628661 32892124 32628661 38
2 27167104_27167105 27167104 27167105 10
2 254531334_254531335 254531334 254531335 0
2 32528049_32528038 32528049 32528038 0
2 254526110_254526091 254526110 254526091 1
2 32528082_32528068 32528082 32528068 4
2 206358265_206358237 206358265 206358237 48
2 31156950_31156949 31156950 31156949 17
2 31158851_34819772 31158851 34819772 0
2 257441139_32676762 257441139 32676762 13
2 32320949_32627809 32320949 32627809 0
2 32320963_32320965 32320963 32320965 57
2 32912934_32598967 32912934 32598967 64
2 32334001_32333999 32334001 32333999 68
2 35975940_252343345 35975940 252343345 60
2 34522494_34522484 34522494 34522484 84
2 32333989_41060238 32333989 41060238 31
2 52808302_52808298 52808302 52808298 2
2 Wawelska 30901479 32329842 3
2 Wawelska 32329842 32329843 3
2 Wawelska 32329843 54094101 2
2 Wawelska 54094101 32329844 2
2 Wawelska 32329844 32329845 2
2 Wawelska 32329845 32329846 2
2 Wawelska 32329846 32329847 2
2 Wawelska 32329847 32329848 2
2 Wawelska 32329848 32329849 2
2 Wawelska 32329849 32329852 8
2 Wawelska 32329852 32329851 14
3 31156945_31156947 31156945 31156947 18
3 27167600_27167599 27167600 27167599 31
3 36663554_36663553 36663554 36663553 1
3 34555050_252408161 34555050 252408161 32
3 34816514_34816516 34816514 34816516 30
3 31930544_31930533 31930544 31930533 8
3 36307573_36307574 36307573 36307574 12
3 31153918_252343340 31153918 252343340 0
3 32528050_32528037 32528050 32528037 0
3 32675842_32675840 32675842 32675840 15
3 28396135_32529959 28396135 32529959 21
3 32333980_32215286 32333980 32215286 151
3 34696733_34696730 34696733 34696730 7
3 132460751_27282383 132460751 27282383 60
3 251774709_60054506 251774709 60054506 18
3 32601849_32601847 32601849 32601847 15
3 252338817_216205781 252338817 216205781 3
3 34461446_34461444 34461446 34461444 177
3 254531306_254531307 254531306 254531307 36
3 253167893_253167894 253167893 253167894 24
3 252341855_34555652 252341855 34555652 60
3 34554753_34554755 34554753 34554755 7
3 131642290_131642292 131642290 131642292 0
3 251907737_26485601 251907737 26485601 25
3 32676754_32676755 32676754 32676755 23
3 55461850_26385831 55461850 26385831 8
3 27167174_34815626 27167174 34815626 32
3 35159250_35159252 35159250 35159252 0
3 36662877_27166975 36662877 27166975 15
3 32690965_32690955 32690965 32690955 172
3 35988349_27166983 35988349 27166983 68
3 34678020_34678019 34678020 34678019 14
3 252338966_34813430 252338966 34813430 68
3 251852560_34522515 251852560 34522515 16
3 31156666_252406520 31156666 252406520 30
3 34461526_254611758 34461526 254611758 113
3 261212841_261212839 261212841 261212839 0
3 34555059_252341930 34555059 252341930 53
3 216205665_252338939 216205665 252338939 145
3 251881964_27166951 251881964 27166951 0
3 32572883_32572882 32572883 32572882 3
3 132225956_59842186 132225956 59842186 68
3 32675474_32675472 32675474 32675472 2
3 258495253_258499924 258495253 258499924 7
3 32320937_33199595 32320937 33199595 18
3 35980955_35966858 35980955 35966858 2
3 259412303_259412293 259412303 259412293 7
3 32333962_32333963 32333962 32333963 37
3 31156924_31156925 31156924 31156925 47
3 261070705_261070706 261070705 261070706 3
3 34523712_34523711 34523712 34523711 77
3 34533187_209094332 34533187 209094332 47
3 32627805_38428535 32627805 38428535 9
3 31718366_31718331 31718366 31718331 10
3 252338828_216205914 252338828 216205914 1
3 252406516_84843008 252406516 84843008 6
3 32629251_32629265 32629251 32629265 20
3 36266781_36266773 36266781 36266773 13
3 31803703_33810540 31803703 33810540 49
3 31156660_34678010 31156660 34678010 62
3 34678002_97964818 34678002 97964818 75
3 32335043_26515509 32335043 26515509 27
3 99350016_251881722 99350016 251881722 75
3 26118690_254513587 26118690 254513587 2
3 32594635_32553383 32594635 32553383 17
3 31807244_252025700 31807244 252025700 0
3 31158725_212881026 31158725 212881026 24
3 27166924_27166922 27166924 27166922 0
3 32049282_32049280 32049282 32049280 244
3 209167552_209167555 209167552 209167555 5
3 201867156_32601859 201867156 32601859 37
3 254526173_254526132 254526173 254526132 2
3 59842203_59842200 59842203 59842200 109
3 59842210_252417594 59842210 252417594 108
3 34678024_34678023 34678024 34678023 37
3 247810696_252907846 247810696 252907846 3
3 253181910_27282448 253181910 27282448 3
3 207561458_207561462 207561458 207561462 11
3 35969470_35969472 35969470 35969472 4
3 34539001_252340039 34539001 252340039 204
3 29167829_27166897 29167829 27166897 53
3 32021985_32021986 32021985 32021986 0
3 32892124_32628661 32892124 32628661 12
3 27167104_27167105 27167104 27167105 18
3 254531334_254531335 254531334 254531335 0
3 32528049_32528038 32528049 32528038 0
3 254526110_254526091 254526110 254526091 1
3 32528082_32528068 32528082 32528068 70
3 206358265_206358237 206358265 206358237 14
3 31156950_31156949 31156950 31156949 15
3 31158851_34819772 31158851 34819772 18
3 257441139_32676762 257441139 32676762 23
3 32320949_32627809 32320949 32627809 0
3 32320963_32320965 32320963 32320965 15
3 32912934_32598967 32912934 32598967 9
3 32334001_32333999 32334001 32333999 29
3 35975940_252343345 35975940 252343345 43
3 34522494_34522484 34522494 34522484 33
3 32333989_41060238 32333989 41060238 73
3 52808302_52808298 52808302 52808298 4
3 Wawelska 30901479 32329842 46
3 Wawelska 32329842 32329843 46
3 Wawelska 32329843 54094101 47
3 Wawelska 54094101 32329844 46
3 Wawelska 32329844 32329845 46
3 Wawelska 32329845 32329846 44
3 Wawelska 32329846 32329847 30
3 Wawelska 32329847 32329848 18
3 Wawelska 32329848 32329849 14
3 Wawelska 32329849 32329852 6
3 Wawelska 32329852 32329851 0
4 31156945_31156947 31156945 31156947 39
4 27167600_27167599 27167600 27167599 46
4 36663554_36663553 36663554 36663553 1
4 34555050_252408161 34555050 252408161 38
4 34816514_34816516 34816514 34816516 30
4 31930544_31930533 31930544 31930533 0
4 36307573_36307574 36307573 36307574 12
4 31153918_252343340 31153918 252343340 8
4 32528050_32528037 32528050 32528037 0
4 32675842_32675840 32675842 32675840 63
4 28396135_32529959 28396135 32529959 15
4 32333980_32215286 32333980 32215286 95
4 34696733_34696730 34696733 34696730 37
4 132460751_27282383 132460751 27282383 147
4 251774709_60054506 251774709 60054506 10
4 32601849_32601847 32601849 32601847 8
4 252338817_216205781 252338817 216205781 0
4 34461446_34461444 34461446 34461444 84
4 254531306_254531307 254531306 254531307 36
4 253167893_253167894 253167893 253167894 24
4 252341855_34555652 252341855 34555652 30
4 34554753_34554755 34554753 34554755 11
4 131642290_131642292 131642290 131642292 0
4 251907737_26485601 251907737 26485601 23
4 32676754_32676755 32676754 32676755 11
4 55461850_26385831 55461850 26385831 9
4 27167174_34815626 27167174 34815626 5
4 35159250_35159252 35159250 35159252 0
4 36662877_27166975 36662877 27166975 96
4 32690965_32690955 32690965 32690955 74
4 35988349_27166983 35988349 27166983 53
4 34678020_34678019 34678020 34678019 30
4 252338966_34813430 252338966 34813430 55
4 251852560_34522515 251852560 34522515 61
4 31156666_252406520 31156666 252406520 28
4 34461526_254611758 34461526 254611758 94
4 261212841_261212839 261212841 261212839 0
4 34555059_252341930 34555059 252341930 36
4 216205665_252338939 216205665 252338939 132
4 251881964_27166951 251881964 27166951 2
4 32572883_32572882 32572883 32572882 15
4 132225956_59842186 132225956 59842186 95
4 32675474_32675472 32675474 32675472 2
4 258495253_258499924 258495253 258499924 11
4 32320937_33199595 32320937 33199595 0
4 35980955_35966858 35980955 35966858 2
4 259412303_259412293 259412303 259412293 48
4 32333962_32333963 32333962 32333963 41
4 31156924_31156925 31156924 31156925 72
4 261070705_261070706 261070705 261070706 2
4 34523712_34523711 34523712 34523711 48
4 34533187_209094332 34533187 209094332 72
4 32627805_38428535 32627805 38428535 12
4 31718366_31718331 31718366 31718331 59
4 252338828_216205914 252338828 216205914 0
4 252406516_84843008 252406516 84843008 18
4 32629251_32629265 32629251 32629265 0
4 36266781_36266773 36266781 36266773 12
4 31803703_33810540 31803703 33810540 23
4 31156660_34678010 31156660 34678010 44
4 34678002_97964818 34678002 97964818 3
4 32335043_26515509 32335043 26515509 78
4 99350016_251881722 99350016 251881722 11
4 26118690_254513587 26118690 254513587 32
4 32594635_32553383 32594635 32553383 25
4 31807244_252025700 31807244 252025700 1
4 31158725_212881026 31158725 212881026 24
4 27166924_27166922 27166924 27166922 20
4 32049282_32049280 32049282 32049280 52
4 209167552_209167555 209167552 209167555 7
4 201867156_32601859 201867156 32601859 100
4 254526173_254526132 254526173 254526132 3
4 59842203_59842200 59842203 59842200 82
4 59842210_252417594 59842210 252417594 72
4 34678024_34678023 34678024 34678023 22
4 247810696_252907846 247810696 252907846 3
4 253181910_27282448 253181910 27282448 14
4 207561458_207561462 207561458 207561462 24
4 35969470_35969472 35969470 35969472 4
4 34539001_252340039 34539001 252340039 107
4 29167829_27166897 29167829 27166897 20
4 32021985_32021986 32021985 32021986 2
4 32892124_32628661 32892124 32628661 69
4 27167104_27167105 27167104 27167105 15
4 254531334_254531335 254531334 254531335 1
4 32528049_32528038 32528049 32528038 0
4 254526110_254526091 254526110 254526091 1
4 32528082_32528068 32528082 32528068 18
4 206358265_206358237 206358265 206358237 17
4 31156950_31156949 31156950 31156949 14
4 31158851_34819772 31158851 34819772 0
4 257441139_32676762 257441139 32676762 25
4 32320949_32627809 32320949 32627809 0
4 32320963_32320965 32320963 32320965 30
4 32912934_32598967 32912934 32598967 56
4 32334001_32333999 32334001 32333999 71
4 35975940_252343345 35975940 252343345 61
4 34522494_34522484 34522494 34522484 94
4 32333989_41060238 32333989 41060238 35
4 52808302_52808298 52808302 52808298 3
4 Wawelska 30901479 32329842 1
4 Wawelska 32329842 32329843 1
4 Wawelska 32329843 54094101 0
4 Wawelska 54094101 32329844 0
4 Wawelska 32329844 32329845 0
4 Wawelska 32329845 32329846 2
4 Wawelska 32329846 32329847 16
4 Wawelska 32329847 32329848 28
4 Wawelska 32329848 32329849 32
4 Wawelska 32329849 32329852 40
4 Wawelska 32329852 32329851 46
5 31156945_31156947 31156945 31156947 20
5 27167600_27167599 27167600 27167599 82
5 36663554_36663553 36663554 36663553 4
5 34555050_252408161 34555050 252408161 31
5 34816514_34816516 34816514 34816516 25
5 31930544_31930533 31930544 31930533 12
5 36307573_36307574 36307573 36307574 4
5 31153918_252343340 31153918 252343340 9
5 32528050_32528037 32528050 32528037 0
5 32675842_32675840 32675842 32675840 25
5 28396135_32529959 28396135 32529959 5
5 32333980_32215286 32333980 32215286 52
5 34696733_34696730 34696733 34696730 4
5 132460751_27282383 132460751 27282383 35
5 251774709_60054506 251774709 60054506 13
5 32601849_32601847 32601849 32601847 5
5 252338817_216205781 252338817 216205781 1
5 34461446_34461444 34461446 34461444 109
5 254531306_254531307 254531306 254531307 39
5 253167893_253167894 253167893 253167894 28
5 252341855_34555652 252341855 34555652 60
5 34554753_34554755 34554753 34554755 4
5 131642290_131642292 131642290 131642292 0
5 251907737_26485601 251907737 26485601 32
5 32676754_32676755 32676754 32676755 28
5 55461850_26385831 55461850 26385831 8
5 27167174_34815626 27167174 34815626 24
5 35159250_35159252 35159250 35159252 0
5 36662877_27166975 36662877 27166975 11
5 32690965_32690955 32690965 32690955 42
5 35988349_27166983 35988349 27166983 129
5 34678020_34678019 34678020 34678019 16
5 252338966_34813430 252338966 34813430 39
5 251852560_34522515 251852560 34522515 15
5 31156666_252406520 31156666 252406520 15
5 34461526_254611758 34461526 254611758 98
5 261212841_261212839 261212841 261212839 0
5 34555059_252341930 34555059 252341930 68
5 216205665_252338939 216205665 252338939 117
5 251881964_27166951 251881964 27166951 3
5 32572883_32572882 32572883 32572882 5
5 132225956_59842186 132225956 59842186 26
5 32675474_32675472 32675474 32675472 2
5 258495253_258499924 258495253 258499924 7
5 32320937_33199595 32320937 33199595 15
5 35980955_35966858 35980955 35966858 5
5 259412303_259412293 259412303 259412293 22
5 32333962_32333963 32333962 32333963 50
5 31156924_31156925 31156924 31156925 46
5 261070705_261070706 261070705 261070706 1
5 34523712_34523711 34523712 34523711 55
5 34533187_209094332 34533187 209094332 78
5 32627805_38428535 32627805 38428535 12
5 31718366_31718331 31718366 31718331 5
5 252338828_216205914 252338828 216205914 0
5 252406516_84843008 252406516 84843008 7
5 32629251_32629265 32629251 32629265 7
5 36266781_36266773 36266781 36266773 13
5 31803703_33810540 31803703 33810540 36
5 31156660_34678010 31156660 34678010 38
5 34678002_97964818 34678002 97964818 76
5 32335043_26515509 32335043 26515509 15
5 99350016_251881722 99350016 251881722 51
5 26118690_254513587 26118690 254513587 14
5 32594635_32553383 32594635 32553383 22
5 31807244_252025700 31807244 252025700 0
5 31158725_212881026 31158725 212881026 20
5 27166924_27166922 27166924 27166922 21
5 32049282_32049280 32049282 32049280 59
5 209167552_209167555 209167552 209167555 8
5 201867156_32601859 201867156 32601859 36
5 254526173_254526132 254526173 254526132 4
5 59842203_59842200 59842203 59842200 27
5 59842210_252417594 59842210 252417594 31
5 34678024_34678023 34678024 34678023 27
5 247810696_252907846 247810696 252907846 1
5 253181910_27282448 253181910 27282448 4
5 207561458_207561462 207561458 207561462 30
5 35969470_35969472 35969470 35969472 9
5 34539001_252340039 34539001 252340039 101
5 29167829_27166897 29167829 27166897 75
5 32021985_32021986 32021985 32021986 2
5 32892124_32628661 32892124 32628661 13
5 27167104_27167105 27167104 27167105 24
5 254531334_254531335 254531334 254531335 0
5 32528049_32528038 32528049 32528038 0
5 254526110_254526091 254526110 254526091 4
5 32528082_32528068 32528082 32528068 71
5 206358265_206358237 206358265 206358237 18
5 31156950_31156949 31156950 31156949 21
5 31158851_34819772 31158851 34819772 25
5 257441139_32676762 257441139 32676762 15
5 32320949_32627809 32320949 32627809 0
5 32320963_32320965 32320963 32320965 17
5 32912934_32598967 32912934 32598967 11
5 32334001_32333999 32334001 32333999 39
5 35975940_252343345 35975940 252343345 42
5 34522494_34522484 34522494 34522484 57
5 32333989_41060238 32333989 41060238 59
5 52808302_52808298 52808302 52808298 4
5 Wawelska 30901479 32329842 23
5 Wawelska 32329842 32329843 22
5 Wawelska 32329843 54094101 23
5 Wawelska 54094101 32329844 22
5 Wawelska 32329844 32329845 22
5 Wawelska 32329845 32329846 22
5 Wawelska 32329846 32329847 22
5 Wawelska 32329847 32329848 18
5 Wawelska 32329848 32329849 14
5 Wawelska 32329849 32329852 6
5 Wawelska 32329852 32329851 0
6 31156945_31156947 31156945 31156947 34
6 27167600_27167599 27167600 27167599 54
6 36663554_36663553 36663554 36663553 2
6 34555050_252408161 34555050 252408161 34
6 34816514_34816516 34816514 34816516 33
6 31930544_31930533 31930544 31930533 0
6 36307573_36307574 36307573 36307574 2
6 31153918_252343340 31153918 252343340 0
6 32528050_32528037 32528050 32528037 0
6 32675842_32675840 32675842 32675840 59
6 28396135_32529959 28396135 32529959 7
6 32333980_32215286 32333980 32215286 37
6 34696733_34696730 34696733 34696730 48
6 132460751_27282383 132460751 27282383 195
6 251774709_60054506 251774709 60054506 13
6 32601849_32601847 32601849 32601847 4
6 252338817_216205781 252338817 216205781 26
6 34461446_34461444 34461446 34461444 30
6 254531306_254531307 254531306 254531307 35
6 253167893_253167894 253167893 253167894 29
6 252341855_34555652 252341855 34555652 30
6 34554753_34554755 34554753 34554755 8
6 131642290_131642292 131642290 131642292 0
6 251907737_26485601 251907737 26485601 27
6 32676754_32676755 32676754 32676755 2
6 55461850_26385831 55461850 26385831 10
6 27167174_34815626 27167174 34815626 2
6 35159250_35159252 35159250 35159252 0
6 36662877_27166975 36662877 27166975 11
6 32690965_32690955 32690965 32690955 41
6 35988349_27166983 35988349 27166983 43
6 34678020_34678019 34678020 34678019 20
6 252338966_34813430 252338966 34813430 40
6 251852560_34522515 251852560 34522515 61
6 31156666_252406520 31156666 252406520 20
6 34461526_254611758 34461526 254611758 57
6 261212841_261212839 261212841 261212839 0
6 34555059_252341930 34555059 252341930 38
6 216205665_252338939 216205665 252338939 96
6 251881964_27166951 251881964 27166951 1
6 32572883_32572882 32572883 32572882 9
6 132225956_59842186 132225956 59842186 27
6 32675474_32675472 32675474 32675472 3
6 258495253_258499924 258495253 258499924 8
6 32320937_33199595 32320937 33199595 1
6 35980955_35966858 35980955 35966858 3
6 259412303_259412293 259412303 259412293 7
6 32333962_32333963 32333962 32333963 43
6 31156924_31156925 31156924 31156925 46
6 261070705_261070706 261070705 261070706 3
6 34523712_34523711 34523712 34523711 41
6 34533187_209094332 34533187 209094332 28
6 32627805_38428535 32627805 38428535 14
6 31718366_31718331 31718366 31718331 31
6 252338828_216205914 252338828 216205914 5
6 252406516_84843008 252406516 84843008 23
6 32629251_32629265 32629251 32629265 0
6 36266781_36266773 36266781 36266773 14
6 31803703_33810540 31803703 33810540 36
6 31156660_34678010 31156660 34678010 16
6 34678002_97964818 34678002 97964818 1
6 32335043_26515509 32335043 26515509 53
6 99350016_251881722 99350016 251881722 48
6 26118690_254513587 26118690 254513587 24
6 32594635_32553383 32594635 32553383 6
6 31807244_252025700 31807244 252025700 0
6 31158725_212881026 31158725 212881026 19
6 27166924_27166922 27166924 27166922 5
6 32049282_32049280 32049282 32049280 15
6 209167552_209167555 209167552 209167555 5
6 201867156_32601859 201867156 32601859 34
6 254526173_254526132 254526173 254526132 2
6 59842203_59842200 59842203 59842200 24
6 59842210_252417594 59842210 252417594 17
6 34678024_34678023 34678024 34678023 23
6 247810696_252907846 247810696 252907846 1
6 253181910_27282448 253181910 27282448 10
6 207561458_207561462 207561458 207561462 33
6 35969470_35969472 35969470 35969472 2
6 34539001_252340039 34539001 252340039 80
6 29167829_27166897 29167829 27166897 27
6 32021985_32021986 32021985 32021986 3
6 32892124_32628661 32892124 32628661 71
6 27167104_27167105 27167104 27167105 11
6 254531334_254531335 254531334 254531335 0
6 32528049_32528038 32528049 32528038 0
6 254526110_254526091 254526110 254526091 1
6 32528082_32528068 32528082 32528068 20
6 206358265_206358237 206358265 206358237 29
6 31156950_31156949 31156950 31156949 14
6 31158851_34819772 31158851 34819772 0
6 257441139_32676762 257441139 32676762 2
6 32320949_32627809 32320949 32627809 0
6 32320963_32320965 32320963 32320965 20
6 32912934_32598967 32912934 32598967 62
6 32334001_32333999 32334001 32333999 56
6 35975940_252343345 35975940 252343345 56
6 34522494_34522484 34522494 34522484 31
6 32333989_41060238 32333989 41060238 9
6 52808302_52808298 52808302 52808298 2
6 Wawelska 30901479 32329842 2
6 Wawelska 32329842 32329843 2
6 Wawelska 32329843 54094101 0
6 Wawelska 54094101 32329844 0
6 Wawelska 32329844 32329845 0
6 Wawelska 32329845 32329846 0
6 Wawelska 32329846 32329847 0
6 Wawelska 32329847 32329848 5
6 Wawelska 32329848 32329849 9
6 Wawelska 32329849 32329852 17
6 Wawelska 32329852 32329851 23
