Time IDCar NodeBegin NodeEnd Distance Velocity Latitude Longitude
5 648756 59842203 59842200 0,120 10,33 52,1746572398261 20,861008551647
5 648863 251774709 60054506 0,505 29,91 52,337541055004 20,9582424602625
5 648911 35969470 35969472 0,047 28,15 52,3030773337437 20,9414769474164
5 648997 252338966 34813430 0,256 10,86 52,3491466108199 21,1267158638562
5 649026 131642290 131642292 0,330 20,44 52,253795467235 21,1531881822092
5 649157 216205665 252338939 0,246 10,82 52,3568740804809 21,1329470141395
5 649189 32320937 33199595 0,074 0 52,2086228658748 21,0141718320996
5 649278 132225956 59842186 0,036 0 52,1733162720027 20,838994881488
5 649381 131642290 131642292 0,181 9,579 52,2547178877168 21,154769083881
5 649398 252338966 34813430 0,168 11,36 52,3484404174935 21,1261326038804
5 649404 132225956 59842186 0,036 0 52,1733162720027 20,838994881488
5 649414 31158851 34819772 0,041 0 52,2520102073809 20,9134790260058
5 649418 34461526 254611758 0,005 10,74 52,2417643041466 21,1354109574235
5 649432 254526110 254526091 0,019 21,47 52,2860290983543 21,0447175227887
5 649486 34461526 254611758 0,095 13,12 52,2410988170402 21,1346677191233
5 649527 132225956 59842186 0,104 0 52,1733419220027 20,8380015386309
5 649791 34555050 252408161 0,049 9,071 52,2568754446838 20,9481776968628
5 649817 32528082 32528068 0,083 10,41 52,233507192226 20,9978827397706
5 649924 34678002 97964818 0,149 0 52,2388539975436 20,9456727053056
5 649998 216205665 252338939 0,059 12,20 52,3583818423857 21,1341895141395
5 650264 35969470 35969472 0,039 30,79 52,3030464962436 20,9415853099164
5 650607 59842203 59842200 0,112 8,965 52,1746273160166 20,8609085754565
5 650801 34461526 254611758 0,093 2,834 52,2411141169177 21,1346848065391
5 650803 32333980 32215286 0,112 39,72 52,205259672929 21,0796372933679
5 650830 34696733 34696730 0,089 16,31 52,264361147228 20,9290644417239
5 650884 216205665 252338939 0,467 30 52,355103339214 21,1314878009724
5 651382 59842210 252417594 0,038 11,51 52,1738761932731 20,8510227707056
5 651424 34678002 97964818 0,126 10,86 52,2388855275436 20,9453456903056
5 651481 32675474 32675472 0,082 0 52,1123103313583 21,1112150016496
5 651510 34555050 252408161 0,040 9,026 52,2569505780172 20,9481894301961
5 651548 131642290 131642292 0,340 21,36 52,2537317746309 21,1530790218573
5 651567 132225956 59842186 0,059 0 52,1733248220027 20,8386637672023
5 651591 34461526 254611758 0,085 2,834 52,2411725169177 21,134750029616
5 651685 31156950 31156949 0,089 18,94 52,1297343669642 21,1964009811784
5 651826 32690965 32690955 0,197 22,82 52,1744357437063 21,1516013548397
5 652161 99350016 251881722 0,053 14,00 52,2188913386703 21,0945661129502
5 652342 27167600 27167599 0,064 11,77 52,1919349246359 20,9499281929185
5 652591 132460751 27282383 0,037 8,384 52,1442370102974 20,9086478655034
5 652830 34678002 97964818 0,141 0 52,2388645075436 20,9455637003056
5 652971 32528082 32528068 0,090 0 52,2334415306876 20,9979165628476
5 653339 132225956 59842186 0,081 0 52,1733333720027 20,8383326529166
5 653478 132225956 59842186 0,029 0 52,1733134220027 20,8391052529166
5 653537 32528082 32528068 0,098 0 52,2333758691491 20,9979503859245
5 653566 132225956 59842186 0,097 0 52,1733390720027 20,8381119100594
5 653840 34461526 254611758 0,077 4,251 52,2412309169177 21,1348152526929
5 653848 31156660 34678010 0,063 11,61 52,2367067723729 20,9557207915888
5 654200 35988349 27166983 0,087 1,450 52,2235731267714 21,0409653224632
5 654242 59842203 59842200 0,085 15,48 52,1745175706213 20,8605419133662
5 654298 32320937 33199595 0,066 0 52,2086023558748 21,0140670520996
5 654350 31156924 31156925 0,144 48,67 52,1803963381381 21,1372050796547
5 654388 132460751 27282383 0,029 8,441 52,1441831102974 20,9085769121701
5 654456 131642290 131642292 0,482 22,71 52,252851385979 21,1515701569533
5 654549 131642290 131642292 0,507 30,02 52,2526940218635 21,1513004565313
5 654660 132460751 27282383 0,029 9,886 52,1441831102974 20,9085769121701
5 654826 216205665 252338939 0,030 5,685 52,3586107973806 21,1343781888767
5 655156 252338966 34813430 0,165 10,89 52,3484197093052 21,1261155005506
5 655232 131642290 131642292 0,181 10,94 52,2547178877168 21,154769083881
5 655246 31156950 31156949 0,073 13,66 52,1296078965715 21,1965081892497
5 655612 31156924 31156925 0,151 48,67 52,1803456325467 21,1372780668557
5 655678 131642290 131642292 0,500 0 52,2527382671285 21,1513762868221
5 655695 34678002 97964818 0,141 0 52,2388645075436 20,9455637003056
5 655730 252338966 34813430 0,021 20,20 52,3472662093052 21,1251628005506
5 655770 31156660 34678010 0,063 11,61 52,2367067723729 20,9557207915888
5 655967 31156950 31156949 0,038 8,442 52,1293297476578 21,1967439741472
5 656157 31156924 31156925 0,159 48,67 52,1802949269554 21,1373510540567
5 656284 34533187 209094332 0,053 11,17 52,2565578238472 20,9874818927988
5 656309 27167174 34815626 0,015 29,75 52,2263509497407 20,9448529007917
5 656423 252338966 34813430 0,160 11,36 52,3483797069672 21,1260824617752
5 656608 99350016 251881722 0,045 16,28 52,2188760243845 21,0946778700931
5 657175 34678020 34678019 0,031 5,774 52,2369156574791 20,9561921894569
5 657337 55461850 26385831 0,401 20 52,1327235199942 21,0178134443833
5 657348 216205665 252338939 0,045 8,451 52,3584874831794 21,1342765694535
5 657411 59842210 252417594 0,030 11,55 52,1738735682731 20,8509069082056
5 657449 59842203 59842200 0,085 15,48 52,1745175706213 20,8605419133662
5 657779 252338966 34813430 0,021 20,58 52,3472662093052 21,1251628005506
5 657983 32675474 32675472 0,167 11,35 52,1129507831703 21,1105174096674
5 658010 32675474 32675472 0,051 9,511 52,1120848040856 21,1114606501345
5 658180 31158851 34819772 0,050 0 52,2520673240476 20,9135630760058
5 658271 34461526 254611758 0,085 15,59 52,2411725169177 21,134750029616
5 658358 34696733 34696730 0,080 16,22 52,2642951477636 20,9289788954869
5 658390 31158851 34819772 0,041 0 52,2520102073809 20,9134790260058
5 658514 132225956 59842186 0,029 0 52,1733134220027 20,8391052529166
5 658574 34461446 34461444 0,072 13,29 52,2327853754999 21,1240470720815
5 641048 216205665 252338939 0,159 11,35 52,3575740797936 21,133523861945
5 641628 216205665 252338939 0,152 11,35 52,3576343902698 21,133573561945
5 648818 251774709 60054506 0,188 12,24 52,3398684850464 20,9555441912558
5 649767 201867156 32601859 0,086 15,71 52,2016695002838 20,9719561172959
5 643311 216205665 252338939 0,149 10,82 52,3576581166714 21,1335931141395
5 645006 216205665 252338939 0,149 12,17 52,3576581166714 21,1335931141395
5 658620 254526110 254526091 0,094 22,03 52,2862710732251 21,0457530117129
5 645154 216205665 252338939 0,029 5,410 52,3586230842905 21,1343883141395
5 645544 216205665 252338939 0,021 4,057 52,3586833947667 21,1344380141395
5 651506 251774709 60054506 0,107 15 52,3404611345126 20,954857112522
5 653194 251774709 60054506 0,023 5 52,3410721631552 20,9541487261824
10 628851 31156950 31156949 0,381 14,86 52,1320679899372 21,1944227852325
10 629060 31156950 31156949 0,374 13,51 52,1320081534507 21,1944735082055
10 629134 131642290 131642292 0,417 2,737 52,2532567391873 21,152264876528
10 629137 31156950 31156949 0,374 14,86 52,1320081534507 21,1944735082055
10 629202 31156950 31156949 0,366 13,51 52,1319483169642 21,1945242311784
10 629292 132225956 59842186 0,021 0 52,1733105720027 20,8392156243451
10 629297 31156950 31156949 0,366 14,86 52,1319483169642 21,1945242311784
10 629310 32320937 33199595 0,074 0 52,2086228658748 21,0141718320996
10 629467 31156950 31156949 0,359 13,51 52,1318884804777 21,1945749541514
10 629478 131642290 131642292 0,401 1,368 52,2533510068344 21,1524264382927
10 629492 32528082 32528068 0,067 5,080 52,233638515303 20,9978150936168
10 629836 31156950 31156949 0,073 14,78 52,1296106632744 21,1965058439349
10 629938 31156950 31156949 0,359 14,86 52,1318884804777 21,1945749541514
10 629996 251774709 60054506 0,429 40,28 52,3380943445059 20,9576010128774
10 630073 31156950 31156949 0,351 13,51 52,1318286439912 21,1946256771244
10 630082 131642290 131642292 0,485 0 52,2528325347756 21,1515378485869
10 630223 31156924 31156925 0,142 41,93 52,180407773021 21,1371886199296
10 630341 31156950 31156949 0,171 4,053 52,1303925683155 21,1958430284757
10 630426 131642290 131642292 0,477 0 52,2528796685991 21,1516186294692
10 630508 34461526 254611758 0,022 13,76 52,2416397169177 21,1352718142314
10 630635 31803703 33810540 0,061 18,93 52,2008946508754 21,0238111220157
10 630688 132225956 59842186 0,097 1,357 52,1733390720027 20,8381119100594
10 630705 34678002 97964818 0,111 0 52,2389065475436 20,9451276803056
10 630721 216205665 252338939 0,021 5,429 52,3586833947667 21,1344380141395
10 630729 34678002 97964818 0,119 0 52,2388960375436 20,9452366853056
10 630992 251774709 60054506 0,191 32,86 52,339846138942 20,9555700978566
10 631071 216205665 252338939 0,021 4,057 52,3586833947667 21,1344380141395
10 631224 131642290 131642292 0,409 2,737 52,2533038730109 21,1523456574104
10 631447 31718366 31718331 0,104 5,728 52,1536329506593 20,9203777672148
10 631554 34461526 254611758 0,085 5,669 52,2411725169177 21,134750029616
10 631561 131642290 131642292 0,394 1,368 52,2533981406579 21,1525072191751
10 631660 132460751 27282383 0,099 15,26 52,1446682102974 20,9092154921701
10 631723 132225956 59842186 0,021 0 52,1733105720027 20,8392156243451
10 631800 251774709 60054506 0,008 22,86 52,3411847637827 20,9540181844357
10 631882 251774709 60054506 0,445 0 52,3379834607221 20,9577295642288
10 631900 132225956 59842186 0,089 0 52,1733362220027 20,838222281488
10 632020 35969470 35969472 0,064 29,27 52,3031390087436 20,9412602224164
10 632096 251852560 34522515 0,058 10,63 52,2561050008578 21,0104087190807
10 632238 132225956 59842186 0,014 0 52,1733077220027 20,8393259957737
10 632316 31156950 31156949 0,501 17,56 52,1330253737209 21,1936112176649
10 632329 132460751 27282383 0,091 15,26 52,1446143102974 20,9091445388367
10 632404 34678002 97964818 0,089 4,372 52,2389380775436 20,9448006653056
10 632464 31156950 31156949 0,351 14,86 52,1318286439912 21,1946256771244
10 632739 216205665 252338939 0,272 26,23 52,3566694226507 21,132778361945
10 632740 34678002 97964818 0,111 0 52,2389065475436 20,9451276803056
10 632858 31156950 31156949 0,494 16,21 52,1329655372344 21,1936619406379
10 632963 31156950 31156949 0,494 17,56 52,1329655372344 21,1936619406379
10 632966 31156950 31156949 0,486 16,21 52,132905700748 21,1937126636109
10 633257 34678002 97964818 0,134 0 52,2388750175436 20,9454546953056
10 633397 31718366 31718331 0,097 5,441 52,1535895006593 20,9204628234648
10 633496 31156950 31156949 0,047 23,27 52,1294050241564 21,1966801627835
10 633602 131642290 131642292 0,401 2,737 52,2533510068344 21,1524264382927
10 633672 31156950 31156949 0,486 17,56 52,132905700748 21,1937126636109
10 633815 32335043 26515509 0,063 2,916 52,1833958938778 20,9784989925961
10 634228 216205665 252338939 0,014 5,448 52,3587437052428 21,1344877141395
10 634326 131642290 131642292 0,386 1,368 52,2534452744815 21,1525880000574
10 634434 31156924 31156925 0,151 42,67 52,1803496593593 21,1372722705368
10 634474 31156950 31156949 0,479 16,21 52,1328458642615 21,1937633865838
10 634604 251907737 26485601 0,074 13,63 52,1662137482194 21,0296980936061
10 634731 31718366 31718331 0,051 1,059 52,1533288006593 20,9209731609648
