Time IDCar NodeBegin NodeEnd Distance Velocity Latitude Longitude
5 783459 252338966 34813430 0,180 10,89 52,3485411303579 21,1262157847611
5 783565 55461850 26385831 0,415 12,08 52,1325971572648 21,0178145415533
5 783721 132225956 59842186 0,074 0 52,1733305220027 20,8384430243451
5 783896 31156950 31156949 0,194 5,404 52,130572077775 21,1956908595568
5 784014 216205665 252338939 0,738 45,90 52,3529296717217 21,1296965487524
5 784037 253167893 253167894 0,067 12,39 52,2144833120182 20,9557720303714
5 784086 32675474 32675472 0,059 9,618 52,1121411859037 21,1113992380133
5 784128 31718366 31718331 0,014 13,66 52,1531115506593 20,9213984422148
5 784231 31156950 31156949 0,269 5,404 52,1311704426398 21,1951836298271
5 784295 132460751 27282383 0,052 2,776 52,1443448102974 20,9087897721701
5 784356 131642290 131642292 0,206 11,36 52,2545620073744 21,1545019264417
5 784500 132460751 27282383 0,052 9,716 52,1443448102974 20,9087897721701
5 784511 32320963 32320965 0,094 17,15 52,1929644253333 21,0441927621695
5 784583 132225956 59842186 0,059 0 52,1733248220027 20,8386637672023
5 784648 132225956 59842186 0,051 0 52,1733219720027 20,8387741386309
5 784654 34678002 97964818 0,126 16,05 52,2388855275436 20,9453456903056
5 784675 34533187 209094332 0,092 2,791 52,2563866155139 20,9869861844654
5 784685 216205665 252338939 0,312 21,67 52,3563518178793 21,132516633666
5 784709 35969470 35969472 0,064 18,70 52,3031390087436 20,9412602224164
5 784852 131642290 131642292 0,100 15,52 52,2552202824305 21,1556301192315
5 785151 252338966 34813430 0,089 1,362 52,3478126040421 21,125614079498
5 785214 251774709 60054506 0,203 10,88 52,3397576012626 20,9556727426072
5 785236 34696733 34696730 0,089 16,31 52,264361147228 20,9290644417239
5 785388 59842210 252417594 0,054 11,43 52,1738814432731 20,8512544957056
5 785391 31156950 31156949 0,126 9,978 52,1300335493966 21,1961473663136
5 785456 132460751 27282383 0,045 8,328 52,1442909102974 20,9087188188367
5 785540 132460751 27282383 0,045 9,772 52,1442909102974 20,9087188188367
5 785702 131642290 131642292 0,204 10,94 52,2545764862462 21,1545267412339
5 785958 32690965 32690955 0,059 12,63 52,1737827276479 21,1533135524406
5 785977 31156950 31156949 0,261 4,053 52,1311106061534 21,1952343528001
5 786116 31156950 31156949 0,261 5,404 52,1311106061534 21,1952343528001
5 786297 31718366 31718331 0,010 14,94 52,1530925875122 20,9214355638299
5 786338 31156950 31156949 0,254 4,053 52,1310507696669 21,195285075773
5 786339 131642290 131642292 0,097 15,76 52,2552363597756 21,1556576735868
5 786370 251774709 60054506 0,198 11,36 52,3397937839694 20,9556307947615
5 786420 131642290 131642292 0,092 15,54 52,2552666170174 21,1557095303323
5 786426 252338966 34813430 0,175 11,36 52,3485011280199 21,1261827459857
5 786448 251774709 60054506 0,195 10,88 52,3398130431545 20,9556084669315
5 786462 34533187 209094332 0,061 12,02 52,2565235821805 20,9873827511321
5 786533 31156950 31156949 0,254 5,404 52,1310507696669 21,195285075773
5 786554 32675474 32675472 0,089 1,358 52,1123667131765 21,1111535895284
5 786610 131642290 131642292 0,199 11,36 52,2546091411979 21,1545827073241
5 786710 32675474 32675472 0,182 11,35 52,1130635468066 21,110394585425
5 786720 32675474 32675472 0,180 10,87 52,1130432949947 21,1104166440739
5 786738 32335043 26515509 0,063 11,66 52,1833958938778 20,9784989925961
5 786776 131642290 131642292 0,042 7,783 52,2555810255429 21,1562483832453
5 786844 32675474 32675472 0,175 11,35 52,1130071649884 21,1104559975462
5 786929 132225956 59842186 0,081 0 52,1733333720027 20,8383326529166
5 787039 31156950 31156949 0,246 4,053 52,1309909331804 21,195335798746
5 787117 216205665 252338939 0,152 10 52,3576343902698 21,133573561945
5 787126 216205665 252338939 0,159 10 52,3575740797936 21,133523861945
5 787173 251774709 60054506 0,190 11,36 52,3398492258613 20,9555665190858
5 787426 31156950 31156949 0,246 5,404 52,1309909331804 21,195335798746
5 787533 131642290 131642292 0,090 15,98 52,2552834935991 21,1557384544692
5 787634 132225956 59842186 0,074 0 52,1733305220027 20,8384430243451
5 787672 59842203 59842200 0,128 10,38 52,1746871636356 20,8611085278374
5 787703 34523712 34523711 0,021 15,71 52,2744956632068 21,042958184003
5 787778 131642290 131642292 0,034 7,783 52,255628958603 21,1563305339092
5 787855 31156950 31156949 0,321 5,404 52,1315892980453 21,1948285690163
5 787988 132225956 59842186 0,066 0 52,1733276720027 20,8385533957737
5 788073 132225956 59842186 0,014 2,714 52,1733077220027 20,8393259957737
5 788119 251774709 60054506 0,097 0,368 52,3405337877491 20,9547728831477
5 788269 252338966 34813430 0,089 1,362 52,3478126040421 21,125614079498
5 788447 252338966 34813430 0,046 21,43 52,3474654448182 21,1253273533666
5 788597 132225956 59842186 0,051 0 52,1733219720027 20,8387741386309
5 788651 252338966 34813430 0,173 10,89 52,3484804198316 21,1261656426559
5 788826 131642290 131642292 0,196 10,94 52,2546236200697 21,1546075221163
5 788958 59842203 59842200 0,120 9,014 52,1746572398261 20,861008551647
5 789011 59842210 252417594 0,046 11,47 52,1738788182731 20,8511386332056
5 789058 132225956 59842186 0,066 0 52,1733276720027 20,8385533957737
5 789101 31156950 31156949 0,314 4,053 52,1315294615588 21,1948792919892
5 789121 31156950 31156949 0,314 5,404 52,1315294615588 21,1948792919892
5 789147 31156950 31156949 0,306 4,053 52,1314696250723 21,1949300149622
5 789209 31156950 31156949 0,306 5,404 52,1314696250723 21,1949300149622
5 789269 31156950 31156949 0,299 4,053 52,1314097885858 21,1949807379352
5 789347 216205665 252338939 0,304 21,67 52,3564121283555 21,132566333666
5 789520 31156950 31156949 0,299 5,404 52,1314097885858 21,1949807379352
5 789806 31718366 31718331 0,006 6,834 52,1530681006593 20,9214834984648
5 789876 216205665 252338939 0,295 20,82 52,3564884912222 21,132629261945
5 789929 59842210 252417594 0,046 11,47 52,1738788182731 20,8511386332056
5 790161 32572883 32572882 0,101 20,04 52,2360118149549 21,018347763536
5 790287 32528082 32528068 0,098 0 52,2333758691491 20,9979503859245
5 790355 35969470 35969472 0,064 20,09 52,3031390087436 20,9412602224164
5 790394 31156950 31156949 0,404 10,80 52,1322474993966 21,1942706163136
5 790496 131642290 131642292 0,034 7,783 52,255628958603 21,1563305339092
5 790570 32675474 32675472 0,172 10,87 52,1129869131765 21,1104780561951
5 790587 34461526 254611758 0,041 7,672 52,2414987891872 21,1351144214197
5 790633 59842210 252417594 0,038 11,51 52,1738761932731 20,8510227707056
5 790733 31156950 31156949 0,404 10,80 52,1322474993966 21,1942706163136
5 790890 32528082 32528068 0,011 18,21 52,2341228883616 20,9975655870166
5 791011 131642290 131642292 0,191 11,36 52,2546562750215 21,1546634882064
5 791068 251774709 60054506 0,351 21,74 52,3386702814441 20,9569333095472
5 791131 209167552 209167555 0,078 32,48 52,3625333772205 20,9356475607566
5 791185 32675474 32675472 0,089 2,717 52,1123667131765 21,1111535895284
5 791247 55461850 26385831 0,054 9,951 52,1358457407944 21,0177863350682
5 791296 32675474 32675472 0,082 1,358 52,1123103313583 21,1112150016496
5 791340 216205665 252338939 0,072 11,88 52,3582739786458 21,1341006269641
5 791479 32049282 32049280 0,071 23,08 52,2257067664357 21,0500358933765
5 791482 251774709 60054506 0,341 20,88 52,3387403880234 20,9568520325994
5 791483 31156950 31156949 0,396 10,80 52,1321876629101 21,1943213392865
5 791652 31156950 31156949 0,396 10,80 52,1321876629101 21,1943213392865
5 791665 34678002 97964818 0,056 16,50 52,2389841402253 20,9443229238578
5 791681 251774709 60054506 0,328 20,38 52,3388366071198 20,9567404825202
5 791683 132225956 59842186 0,006 2,760 52,1733048720027 20,8394363672023
5 791744 252338966 34813430 0,036 20,55 52,3473876303579 21,1252630847611
5 791988 31156950 31156949 0,389 10,80 52,1321278264236 21,1943720622595
5 792063 132225956 59842186 0,104 0 52,1733419220027 20,8380015386309
5 792070 36663554 36663553 0,074 13,66 52,2262768234237 21,0547335872587
5 792089 251774709 60054506 0,339 21,30 52,3387596472086 20,9568297047693
5 792248 252338966 34813430 0,023 20,08 52,3472828666551 21,1251765582075
5 792541 131642290 131642292 0,189 15,34 52,2546707538932 21,1546883029986
5 792701 31156950 31156949 0,389 10,80 52,1321278264236 21,1943720622595
5 792711 31718366 31718331 0,112 16,32 52,1536764006593 20,9202927109648
5 792762 132460751 27282383 0,037 12,12 52,1442370102974 20,9086478655034
5 792879 55461850 26385831 0,282 29,85 52,1337926259553 21,017804161654
5 792998 132460751 27282383 0,198 24,83 52,1453599486929 20,9101260885515
5 793102 131642290 131642292 0,515 0 52,2526439994815 21,1512147250574
5 793201 131642290 131642292 0,508 0,810 52,252691133305 21,1512955059398
5 793250 34461526 254611758 0,016 11,00 52,2416880115407 21,1353257512847
5 793276 251774709 60054506 0,528 31,27 52,3373747293284 20,9584352872895
5 793333 252338966 34813430 0,029 20,19 52,3473269198316 21,1252129426559
5 793339 32528082 32528068 0,090 0 52,2334415306876 20,9979165628476
5 793356 216205665 252338939 0,278 20 52,3566219698475 21,132739257556
5 793373 31156950 31156949 0,381 10,80 52,1320679899372 21,1944227852325
5 793501 34533187 209094332 0,061 1,395 52,2565235821805 20,9873827511321
5 793593 216205665 252338939 0,066 10,82 52,3583215319095 21,1341398141395
5 793729 132225956 59842186 0,044 0 52,1733191220027 20,8388845100594
5 793999 31158725 212881026 0,148 24,47 52,2473006871284 20,9992596850234
5 794211 31718366 31718331 0,083 9,345 52,1535132824639 20,9206120256256
5 794271 31156950 31156949 0,509 13,51 52,1330852102074 21,1935604946919
5 794380 35969470 35969472 0,055 22,73 52,3031081712437 20,9413685849164
5 794386 34533187 209094332 0,053 10,80 52,2565578238472 20,9874818927988
5 794469 31156950 31156949 0,509 14,86 52,1330852102074 21,1935604946919
5 794559 31156950 31156949 0,501 13,51 52,1330253737209 21,1936112176649
5 794639 252338966 34813430 0,082 5,765 52,3477518935158 21,1255639373927
5 794773 27167174 34815626 0,007 29,75 52,2263323374412 20,944746855689
5 794801 31156950 31156949 0,501 14,86 52,1330253737209 21,1936112176649
5 794812 34523712 34523711 0,053 18,47 52,2742052684895 21,0429442345286
5 794959 35969470 35969472 0,055 24,12 52,3031081712437 20,9413685849164
5 795165 32021985 32021986 0,104 18,93 52,1376951019612 21,0509554554142
5 795314 132225956 59842186 0,006 2,760 52,1733048720027 20,8394363672023
5 795388 31158851 34819772 0,050 0 52,2520673240476 20,9135630760058
5 795427 55461850 26385831 0,046 9,951 52,1359163556509 21,0177857219404
5 795443 34533187 209094332 0,092 4,187 52,2563866155139 20,9869861844654
5 795544 34533187 209094332 0,084 2,791 52,2564208571805 20,9870853261321
5 795554 132225956 59842186 0,044 0 52,1733191220027 20,8388845100594
5 795715 132225956 59842186 0,097 0 52,1733390720027 20,8381119100594
5 795784 131642290 131642292 0,189 13,95 52,2546707538932 21,1546883029986
5 795815 35988349 27166983 0,095 17,41 52,2236115351047 21,0410655641299
5 795937 26118690 254513587 0,049 17,58 52,2077365685052 21,007942839868
5 795979 31156950 31156949 0,494 13,51 52,1329655372344 21,1936619406379
5 796014 131642290 131642292 0,515 1,438 52,2526439994815 21,1512147250574
5 796016 131642290 131642292 0,353 21,81 52,2536540657644 21,1529458395621
5 796044 216205665 252338939 0,028 5,265 52,3586295186391 21,1343936164874
5 796139 31156950 31156949 0,494 14,86 52,1329655372344 21,1936619406379
5 796336 31156950 31156949 0,486 13,51 52,132905700748 21,1937126636109
5 796377 131642290 131642292 0,343 20,94 52,2537135985509 21,1530478705594
5 796598 216205665 252338939 0,512 32,70 52,3547414763568 21,1311896009724
5 797025 35969470 35969472 0,047 26,76 52,3030773337437 20,9414769474164
5 797164 34678002 97964818 0,134 0 52,2388750175436 20,9454546953056
5 797305 251774709 60054506 0,112 1,821 52,3404229039653 20,9549014344991
5 797365 216205665 252338939 0,066 12,17 52,3583215319095 21,1341398141395
5 797525 252338966 34813430 0,082 8,487 52,3477518935158 21,1255639373927
5 797611 251774709 60054506 0,188 10,88 52,3398684850464 20,9555441912558
5 797616 34678002 97964818 0,149 0 52,2388539975436 20,9456727053056
5 797636 59842203 59842200 0,120 10,33 52,1746572398261 20,861008551647
5 797743 251774709 60054506 0,505 29,91 52,337541055004 20,9582424602625
5 797791 35969470 35969472 0,047 28,15 52,3030773337437 20,9414769474164
5 797877 252338966 34813430 0,256 10,86 52,3491466108199 21,1267158638562
5 797906 131642290 131642292 0,330 20,44 52,253795467235 21,1531881822092
5 798037 216205665 252338939 0,246 10,82 52,3568740804809 21,1329470141395
5 798069 32320937 33199595 0,074 0 52,2086228658748 21,0141718320996
5 798158 132225956 59842186 0,036 0 52,1733162720027 20,838994881488
5 798261 131642290 131642292 0,181 9,579 52,2547178877168 21,154769083881
5 798278 252338966 34813430 0,168 11,36 52,3484404174935 21,1261326038804
5 798284 132225956 59842186 0,036 0 52,1733162720027 20,838994881488
5 798294 31158851 34819772 0,041 0 52,2520102073809 20,9134790260058
5 798298 34461526 254611758 0,005 10,74 52,2417643041466 21,1354109574235
5 798312 254526110 254526091 0,019 21,47 52,2860290983543 21,0447175227887
5 798366 34461526 254611758 0,095 13,12 52,2410988170402 21,1346677191233
5 798407 132225956 59842186 0,104 0 52,1733419220027 20,8380015386309
5 798671 34555050 252408161 0,049 9,071 52,2568754446838 20,9481776968628
5 798697 32528082 32528068 0,083 10,41 52,233507192226 20,9978827397706
5 798804 34678002 97964818 0,149 0 52,2388539975436 20,9456727053056
5 798878 216205665 252338939 0,059 12,20 52,3583818423857 21,1341895141395
5 799144 35969470 35969472 0,039 30,79 52,3030464962436 20,9415853099164
5 799487 59842203 59842200 0,112 8,965 52,1746273160166 20,8609085754565
5 799681 34461526 254611758 0,093 2,834 52,2411141169177 21,1346848065391
5 799683 32333980 32215286 0,112 39,72 52,205259672929 21,0796372933679
5 799710 34696733 34696730 0,089 16,31 52,264361147228 20,9290644417239
5 799764 216205665 252338939 0,467 30 52,355103339214 21,1314878009724
5 800262 59842210 252417594 0,038 11,51 52,1738761932731 20,8510227707056
5 800304 34678002 97964818 0,126 10,86 52,2388855275436 20,9453456903056
5 800361 32675474 32675472 0,082 0 52,1123103313583 21,1112150016496
5 800390 34555050 252408161 0,040 9,026 52,2569505780172 20,9481894301961
5 800428 131642290 131642292 0,340 21,36 52,2537317746309 21,1530790218573
5 800447 132225956 59842186 0,059 0 52,1733248220027 20,8386637672023
5 800471 34461526 254611758 0,085 2,834 52,2411725169177 21,134750029616
5 800565 31156950 31156949 0,089 18,94 52,1297343669642 21,1964009811784
5 800706 32690965 32690955 0,197 22,82 52,1744357437063 21,1516013548397
5 801041 99350016 251881722 0,053 14,00 52,2188913386703 21,0945661129502
5 801222 27167600 27167599 0,064 11,77 52,1919349246359 20,9499281929185
5 801471 132460751 27282383 0,037 8,384 52,1442370102974 20,9086478655034
5 801710 34678002 97964818 0,141 0 52,2388645075436 20,9455637003056
5 801851 32528082 32528068 0,090 0 52,2334415306876 20,9979165628476
5 802219 132225956 59842186 0,081 0 52,1733333720027 20,8383326529166
5 802358 132225956 59842186 0,029 0 52,1733134220027 20,8391052529166
5 802417 32528082 32528068 0,098 0 52,2333758691491 20,9979503859245
5 802446 132225956 59842186 0,097 0 52,1733390720027 20,8381119100594
5 802720 34461526 254611758 0,077 4,251 52,2412309169177 21,1348152526929
5 802728 31156660 34678010 0,063 11,61 52,2367067723729 20,9557207915888
5 803080 35988349 27166983 0,087 1,450 52,2235731267714 21,0409653224632
5 803122 59842203 59842200 0,085 15,48 52,1745175706213 20,8605419133662
5 803178 32320937 33199595 0,066 0 52,2086023558748 21,0140670520996
5 803230 31156924 31156925 0,144 48,67 52,1803963381381 21,1372050796547
5 803268 132460751 27282383 0,029 8,441 52,1441831102974 20,9085769121701
5 803336 131642290 131642292 0,482 22,71 52,252851385979 21,1515701569533
5 803429 131642290 131642292 0,507 30,02 52,2526940218635 21,1513004565313
5 803540 132460751 27282383 0,029 9,886 52,1441831102974 20,9085769121701
5 803706 216205665 252338939 0,030 5,685 52,3586107973806 21,1343781888767
5 804036 252338966 34813430 0,165 10,89 52,3484197093052 21,1261155005506
5 804112 131642290 131642292 0,181 10,94 52,2547178877168 21,154769083881
5 804126 31156950 31156949 0,073 13,66 52,1296078965715 21,1965081892497
5 804492 31156924 31156925 0,151 48,67 52,1803456325467 21,1372780668557
5 804558 131642290 131642292 0,500 0 52,2527382671285 21,1513762868221
5 804575 34678002 97964818 0,141 0 52,2388645075436 20,9455637003056
5 804610 252338966 34813430 0,021 20,20 52,3472662093052 21,1251628005506
5 804650 31156660 34678010 0,063 11,61 52,2367067723729 20,9557207915888
5 804847 31156950 31156949 0,038 8,442 52,1293297476578 21,1967439741472
5 805037 31156924 31156925 0,159 48,67 52,1802949269554 21,1373510540567
5 805164 34533187 209094332 0,053 11,17 52,2565578238472 20,9874818927988
5 805189 27167174 34815626 0,015 29,75 52,2263509497407 20,9448529007917
5 805303 252338966 34813430 0,160 11,36 52,3483797069672 21,1260824617752
5 805488 99350016 251881722 0,045 16,28 52,2188760243845 21,0946778700931
5 806055 34678020 34678019 0,031 5,774 52,2369156574791 20,9561921894569
5 806217 55461850 26385831 0,401 20 52,1327235199942 21,0178134443833
5 806228 216205665 252338939 0,045 8,451 52,3584874831794 21,1342765694535
5 806291 59842210 252417594 0,030 11,55 52,1738735682731 20,8509069082056
5 806329 59842203 59842200 0,085 15,48 52,1745175706213 20,8605419133662
5 806659 252338966 34813430 0,021 20,58 52,3472662093052 21,1251628005506
5 806863 32675474 32675472 0,167 11,35 52,1129507831703 21,1105174096674
5 806890 32675474 32675472 0,051 9,511 52,1120848040856 21,1114606501345
5 807060 31158851 34819772 0,050 0 52,2520673240476 20,9135630760058
5 807151 34461526 254611758 0,085 15,59 52,2411725169177 21,134750029616
5 807238 34696733 34696730 0,080 16,22 52,2642951477636 20,9289788954869
5 807270 31158851 34819772 0,041 0 52,2520102073809 20,9134790260058
5 807394 132225956 59842186 0,029 0 52,1733134220027 20,8391052529166
5 807454 34461446 34461444 0,072 13,29 52,2327853754999 21,1240470720815
5 789928 216205665 252338939 0,159 11,35 52,3575740797936 21,133523861945
5 790508 216205665 252338939 0,152 11,35 52,3576343902698 21,133573561945
5 797698 251774709 60054506 0,188 12,24 52,3398684850464 20,9555441912558
5 798647 201867156 32601859 0,086 15,71 52,2016695002838 20,9719561172959
5 792191 216205665 252338939 0,149 10,82 52,3576581166714 21,1335931141395
5 793886 216205665 252338939 0,149 12,17 52,3576581166714 21,1335931141395
5 807512 32049282 32049280 0,005 12,10 52,2258878704421 21,0509529048939
5 794034 216205665 252338939 0,029 5,410 52,3586230842905 21,1343883141395
5 794424 216205665 252338939 0,021 4,057 52,3586833947667 21,1344380141395
5 800386 251774709 60054506 0,107 15 52,3404611345126 20,954857112522
5 807528 254526173 254526132 0,137 14,72 52,28268748757 21,0321624527404
5 802074 251774709 60054506 0,023 5 52,3410721631552 20,9541487261824
5 807548 259412303 259412293 0,055 10 52,1925386079314 20,8361069571593
10 777731 31156950 31156949 0,381 14,86 52,1320679899372 21,1944227852325
10 777940 31156950 31156949 0,374 13,51 52,1320081534507 21,1944735082055
10 778014 131642290 131642292 0,417 2,737 52,2532567391873 21,152264876528
10 778017 31156950 31156949 0,374 14,86 52,1320081534507 21,1944735082055
10 778082 31156950 31156949 0,366 13,51 52,1319483169642 21,1945242311784
10 778172 132225956 59842186 0,021 0 52,1733105720027 20,8392156243451
10 778177 31156950 31156949 0,366 14,86 52,1319483169642 21,1945242311784
10 778190 32320937 33199595 0,074 0 52,2086228658748 21,0141718320996
10 778347 31156950 31156949 0,359 13,51 52,1318884804777 21,1945749541514
10 778358 131642290 131642292 0,401 1,368 52,2533510068344 21,1524264382927
10 778372 32528082 32528068 0,067 5,080 52,233638515303 20,9978150936168
10 778716 31156950 31156949 0,073 14,78 52,1296106632744 21,1965058439349
10 778818 31156950 31156949 0,359 14,86 52,1318884804777 21,1945749541514
10 778876 251774709 60054506 0,429 40,28 52,3380943445059 20,9576010128774
10 778953 31156950 31156949 0,351 13,51 52,1318286439912 21,1946256771244
10 778962 131642290 131642292 0,485 0 52,2528325347756 21,1515378485869
10 779103 31156924 31156925 0,142 41,93 52,180407773021 21,1371886199296
10 779221 31156950 31156949 0,171 4,053 52,1303925683155 21,1958430284757
10 779306 131642290 131642292 0,477 0 52,2528796685991 21,1516186294692
10 779388 34461526 254611758 0,022 13,76 52,2416397169177 21,1352718142314
10 779515 31803703 33810540 0,061 18,93 52,2008946508754 21,0238111220157
10 779568 132225956 59842186 0,097 1,357 52,1733390720027 20,8381119100594
10 779585 34678002 97964818 0,111 0 52,2389065475436 20,9451276803056
10 779601 216205665 252338939 0,021 5,429 52,3586833947667 21,1344380141395
10 779609 34678002 97964818 0,119 0 52,2388960375436 20,9452366853056
10 779872 251774709 60054506 0,191 32,86 52,339846138942 20,9555700978566
10 779951 216205665 252338939 0,021 4,057 52,3586833947667 21,1344380141395
10 780104 131642290 131642292 0,409 2,737 52,2533038730109 21,1523456574104
10 780327 31718366 31718331 0,104 5,728 52,1536329506593 20,9203777672148
10 780434 34461526 254611758 0,085 5,669 52,2411725169177 21,134750029616
10 780441 131642290 131642292 0,394 1,368 52,2533981406579 21,1525072191751
10 780540 132460751 27282383 0,099 15,26 52,1446682102974 20,9092154921701
10 780603 132225956 59842186 0,021 0 52,1733105720027 20,8392156243451
10 780680 251774709 60054506 0,008 22,86 52,3411847637827 20,9540181844357
10 780762 251774709 60054506 0,445 0 52,3379834607221 20,9577295642288
10 780780 132225956 59842186 0,089 0 52,1733362220027 20,838222281488
10 780900 35969470 35969472 0,064 29,27 52,3031390087436 20,9412602224164
10 780976 251852560 34522515 0,058 10,63 52,2561050008578 21,0104087190807
10 781118 132225956 59842186 0,014 0 52,1733077220027 20,8393259957737
10 781196 31156950 31156949 0,501 17,56 52,1330253737209 21,1936112176649
10 781209 132460751 27282383 0,091 15,26 52,1446143102974 20,9091445388367
10 781284 34678002 97964818 0,089 4,372 52,2389380775436 20,9448006653056
10 781344 31156950 31156949 0,351 14,86 52,1318286439912 21,1946256771244
10 781619 216205665 252338939 0,272 26,23 52,3566694226507 21,132778361945
10 781620 34678002 97964818 0,111 0 52,2389065475436 20,9451276803056
10 781738 31156950 31156949 0,494 16,21 52,1329655372344 21,1936619406379
10 781843 31156950 31156949 0,494 17,56 52,1329655372344 21,1936619406379
10 781846 31156950 31156949 0,486 16,21 52,132905700748 21,1937126636109
10 782137 34678002 97964818 0,134 0 52,2388750175436 20,9454546953056
10 782277 31718366 31718331 0,097 5,441 52,1535895006593 20,9204628234648
10 782376 31156950 31156949 0,047 23,27 52,1294050241564 21,1966801627835
10 782482 131642290 131642292 0,401 2,737 52,2533510068344 21,1524264382927
10 782552 31156950 31156949 0,486 17,56 52,132905700748 21,1937126636109
10 782695 32335043 26515509 0,063 2,916 52,1833958938778 20,9784989925961
10 783108 216205665 252338939 0,014 5,448 52,3587437052428 21,1344877141395
10 783206 131642290 131642292 0,386 1,368 52,2534452744815 21,1525880000574
10 783314 31156924 31156925 0,151 42,67 52,1803496593593 21,1372722705368
10 783354 31156950 31156949 0,479 16,21 52,1328458642615 21,1937633865838
